Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AE00000517,"BOLT,MACHINE;1000008554,FLSMIDTH,HEX",101,GR goods receipt,9/1/2024,,8,EA,8,EA,124.2,PEN,5006514907,1,,0,0,T004-00004314,8/31/2024,Q009,RALEGRIA,4503344571,20,C601,8/31/2024,,,
AE0047280,"KIT;12R3960,MAINTENANCE,POWER PACK,RME",641,TF to stck in trans.,9/25/2024,,6,KIT,6,KIT,0,PEN,4911281092,6,,0,0,80275449,9/25/2024,,BTP_TM_PROD,4503443908,90,C601,9/25/2024,,,
AE0049914,"FLTR OIL;2903087100,ATLAS COPCO",101,GR goods receipt,9/25/2024,,1,EA,1,EA,1707.21,PEN,5006586377,1,,0,0,T001-19458,9/25/2024,Q009,RALEGRIA,4503342178,10,C601,9/25/2024,,,
AE0050501,"ELMNT HEATR;SQPC01RT,60X60CM,230V,4000W",101,GR goods receipt,9/25/2024,,4,EA,4,EA,8480.41,PEN,5006586825,3,,0,0,T001-00001942,9/25/2024,Q010,KLLAMO,4503391213,30,C601,9/25/2024,,,
AE0051208,"ELMNT HEATR;SQPC02RT,60X45CM,230V,3800W",101,GR goods receipt,9/25/2024,,3,EA,3,EA,5165.93,PEN,5006586825,2,,0,0,T001-00001942,9/25/2024,Q010,KLLAMO,4503391213,20,C601,9/25/2024,,,
AE0052180,"VALVE CHECK;9FVC1215XMZ,12IN,275PSI,SS",261,GI for order,9/25/2024,,-1,EA,-1,EA,-10180.52,PEN,4911281942,1,BRENDA,13510280,1,WH PP,9/25/2024,Q001,MELEFTERIU,,0,C601,9/25/2024,4009155855,,
AE0055783,"OVRL GENL PURP;819666,ANSELL LTD;UNISEX",201,GI pipel.for cst cnt,9/25/2024,P,-20,EA,-20,EA,-3669.28,PEN,4911280994,1,alvaro torres,17430341,1,DELIVERY,9/25/2024,,ELRAMOS,,0,C601,9/25/2024,,CQ10001001,
AE0059795,"BAG;CBH - 12250,CARTUFLEX;12 1/4IN,0.5M",101,GR goods receipt,9/25/2024,,1000,EA,1000,EA,35796,PEN,5006587256,1,,0,0,T001-0000089,9/25/2024,Q009,RALEGRIA,4503384603,10,C601,9/25/2024,,,
AE0059800,"SPOOL PIPE;MK-3210-3774-SL-01-2,INDELAT",641,TF to stck in trans.,9/25/2024,,-1,EA,-1,EA,0,PEN,4911281298,5,,0,0,80275551,9/25/2024,Q009,BTP_TM_PROD,4503444128,170,C601,9/25/2024,,,
AE0059800,"SPOOL PIPE;MK-3210-3774-SL-01-2,INDELAT",641,TF to stck in trans.,9/25/2024,,1,EA,1,EA,0,PEN,4911281298,6,,0,0,80275551,9/25/2024,,BTP_TM_PROD,4503444128,170,C601,9/25/2024,,,
AE0059802,"SCREW;SQPP01CA,SERVICIOS QUIMICO TECNICO",101,GR goods receipt,9/25/2024,,100,EA,100,EA,3696.41,PEN,5006586825,1,,0,0,T001-00001942,9/25/2024,Q010,KLLAMO,4503391213,10,C601,9/25/2024,,,
AE0059820,"SPOOL PIPE;MK-3210-3773-SL-01-2,INDELAT",641,TF to stck in trans.,9/25/2024,,1,EA,1,EA,0,PEN,4911281298,4,,0,0,80275551,9/25/2024,,BTP_TM_PROD,4503444128,160,C601,9/25/2024,,,
AE0059820,"SPOOL PIPE;MK-3210-3773-SL-01-2,INDELAT",641,TF to stck in trans.,9/25/2024,,-1,EA,-1,EA,0,PEN,4911281298,3,,0,0,80275551,9/25/2024,Q009,BTP_TM_PROD,4503444128,160,C601,9/25/2024,,,
AM0924331,"KIT VALVE REPR;R4163659,KOMATSU",261,GI for order,9/25/2024,,-2,EA,-2,EA,0,PEN,4911282050,1,LT001,17105382,3,17105382,9/25/2024,Q002,WQUISPE1,,0,C601,9/26/2024,4011678501,,
AM1939573,"ADPTR;60870,INTECH",641,TF to stck in trans.,9/25/2024,,-1,EA,-1,EA,0,PEN,4911281075,19,,0,0,80275451,9/25/2024,Q009,BTP_TM_PROD,4503443920,160,C601,9/25/2024,,,
AM1939573,"ADPTR;60870,INTECH",641,TF to stck in trans.,9/25/2024,,1,EA,1,EA,0,PEN,4911281075,20,,0,0,80275451,9/25/2024,,BTP_TM_PROD,4503443920,160,C601,9/25/2024,,,
AM1939593,"FOLWR;6400155,INTECH",641,TF to stck in trans.,9/25/2024,,-1,EA,-1,EA,0,PEN,4911281075,29,,0,0,80275451,9/25/2024,Q009,BTP_TM_PROD,4503443920,210,C601,9/25/2024,,,
AM1939593,"FOLWR;6400155,INTECH",641,TF to stck in trans.,9/25/2024,,1,EA,1,EA,0,PEN,4911281075,30,,0,0,80275451,9/25/2024,,BTP_TM_PROD,4503443920,210,C601,9/25/2024,,,
AM1963875,"TIRE PNEUM;5380R63XDR3XL,MICHELIN",101,GR stock in transit,9/25/2024,,5,EA,5,EA,0,PEN,5006583473,1,T015-524,0,0,80274787,9/25/2024,Q002,VMEDINA2,4503441316,10,C601,9/25/2024,,,
AM1963875,"TIRE PNEUM;5380R63XDR3XL,MICHELIN",101,GR stock in transit,9/25/2024,,5,EA,5,EA,0,PEN,5006583472,1,T015-523,0,0,80274786,9/25/2024,Q002,VMEDINA2,4503441309,10,C601,9/25/2024,,,
AM1963875,"TIRE PNEUM;5380R63XDR3XL,MICHELIN",101,GR stock in transit,9/25/2024,,5,EA,5,EA,0,PEN,5006583471,1,T015-522,0,0,80274782,9/25/2024,Q002,VMEDINA2,4503441294,10,C601,9/25/2024,,,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-33.74,GAL,-33.74,GAL,-438.16,PEN,4911301445,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-97.82,GAL,-97.82,GAL,-1270.32,PEN,4911301397,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ33103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-16.8,GAL,-16.8,GAL,-218.17,PEN,4911301394,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-26.25,GAL,-26.25,GAL,-340.89,PEN,4911301395,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-14.9,GAL,-14.9,GAL,-193.5,PEN,4911301396,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-15,GAL,-15,GAL,-194.79,PEN,4911301391,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-12.9,GAL,-12.9,GAL,-167.52,PEN,4911301390,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ38203301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-13.04,GAL,-13.04,GAL,-169.34,PEN,4911301371,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ04609900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-16,GAL,-16,GAL,-207.78,PEN,4911301446,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-40.47,GAL,-40.47,GAL,-525.56,PEN,4911301447,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-36.01,GAL,-36.01,GAL,-467.64,PEN,4911301448,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-126.41,GAL,-126.41,GAL,-1641.6,PEN,4911301370,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ04609900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-13.8,GAL,-13.8,GAL,-179.21,PEN,4911301303,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-29,GAL,-29,GAL,-376.6,PEN,4911301444,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-198.57,GAL,-198.57,GAL,-2578.69,PEN,4911301398,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ33103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-21,GAL,-21,GAL,-272.71,PEN,4911301443,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-13,GAL,-13,GAL,-168.82,PEN,4911301442,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-29,GAL,-29,GAL,-376.6,PEN,4911301441,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-27.5,GAL,-27.5,GAL,-357.12,PEN,4911301440,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,9/25/2024,P,-31,GAL,-31,GAL,-402.58,PEN,4911301439,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,,PECQI.230016-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-16.8,GAL,-16.8,GAL,-218.17,PEN,4911301217,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-30.59,GAL,-30.59,GAL,-397.25,PEN,4911301216,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-25.38,GAL,-25.38,GAL,-329.59,PEN,4911301215,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-11.45,GAL,-11.45,GAL,-148.69,PEN,4911301214,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ08119900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-18.5,GAL,-18.5,GAL,-240.25,PEN,4911301213,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-894.54,GAL,-894.54,GAL,-11616.76,PEN,4911301438,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-12.5,GAL,-12.5,GAL,-162.33,PEN,4911301212,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-42.05,GAL,-42.05,GAL,-546.07,PEN,4911301405,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-13.76,GAL,-13.76,GAL,-178.69,PEN,4911301404,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-14.62,GAL,-14.62,GAL,-189.86,PEN,4911301403,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-281.3,GAL,-281.3,GAL,-3653.05,PEN,4911301402,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-15,GAL,-15,GAL,-194.79,PEN,4911301455,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-408.57,GAL,-408.57,GAL,-5305.81,PEN,4911301401,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-4.46,GAL,-4.46,GAL,-57.92,PEN,4911301400,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-51.25,GAL,-51.25,GAL,-665.55,PEN,4911301399,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-322.83,GAL,-322.83,GAL,-4192.37,PEN,4911301393,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-14.08,GAL,-14.08,GAL,-182.85,PEN,4911301454,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-277.7,GAL,-277.7,GAL,-3606.3,PEN,4911301426,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ32103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-31.9,GAL,-31.9,GAL,-414.26,PEN,4911301235,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ37103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-13.15,GAL,-13.15,GAL,-170.77,PEN,4911301453,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-13.13,GAL,-13.13,GAL,-170.51,PEN,4911301236,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-14.2,GAL,-14.2,GAL,-184.41,PEN,4911301452,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-14.43,GAL,-14.43,GAL,-187.39,PEN,4911301237,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,9/25/2024,P,-12.7,GAL,-12.7,GAL,-164.93,PEN,4911301238,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,,PECQI.230016-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-12.4,GAL,-12.4,GAL,-161.03,PEN,4911301239,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ38103301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-12.3,GAL,-12.3,GAL,-159.73,PEN,4911301250,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ08119900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-16.6,GAL,-16.6,GAL,-215.57,PEN,4911301251,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-12.71,GAL,-12.71,GAL,-165.06,PEN,4911301451,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ38103301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-127.43,GAL,-127.43,GAL,-1654.84,PEN,4911301252,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-1019.71,GAL,-1019.71,GAL,-13242.26,PEN,4911301253,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-34,GAL,-34,GAL,-441.53,PEN,4911301450,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ10001001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-755.26,GAL,-755.26,GAL,-9808.03,PEN,4911301254,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-691.4,GAL,-691.4,GAL,-8978.73,PEN,4911301255,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-50.98,GAL,-50.98,GAL,-662.04,PEN,4911301272,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-181.55,GAL,-181.55,GAL,-2357.66,PEN,4911301276,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-288.57,GAL,-288.57,GAL,-3747.46,PEN,4911301277,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-72.68,GAL,-72.68,GAL,-943.84,PEN,4911301449,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-121.1,GAL,-121.1,GAL,-1572.64,PEN,4911301278,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-39.49,GAL,-39.49,GAL,-512.83,PEN,4911301279,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-1545.56,GAL,-1545.56,GAL,-20071.11,PEN,4911301301,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ33203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-1018.55,GAL,-1018.55,GAL,-13227.2,PEN,4911301302,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ33203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-953.51,GAL,-953.51,GAL,-12382.57,PEN,4911301433,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-942.28,GAL,-942.28,GAL,-12236.73,PEN,4911301193,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-922.38,GAL,-922.38,GAL,-11978.3,PEN,4911301192,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-872.89,GAL,-872.89,GAL,-11335.61,PEN,4911301191,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-811.41,GAL,-811.41,GAL,-10537.21,PEN,4911301432,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-862.36,GAL,-862.36,GAL,-11198.87,PEN,4911301431,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-830.33,GAL,-830.33,GAL,-10782.91,PEN,4911301190,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-173,GAL,-173,GAL,-2246.63,PEN,4911301430,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ32103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,9/25/2024,P,-915.96,GAL,-915.96,GAL,-11894.93,PEN,4911301189,1,BlockID:20240925123003,0,0,2.02409E+13,9/25/2024,,LCAMPOS1,,0,C601,9/28/2024,,CQ34103332,
